Homepage Section Card,Honlap szekciókártya,
Homepage Slideshow,Honlap Diavetítés,
Hour Rate,Óra árértéke,
Hourly,Óránkénti,
Hours,Órák,
How Pricing Rule is applied?,Hogyan alkalmazza az árképzési szabályt?,
How frequently?,Milyen gyakran?,
How often should Project and Company be updated based on Sales Transactions?,Milyen gyakran kell frissíteni a projektet és a vállalatot az értékesítési tranzakciók alapján?,
Hrs,Óra,
Human Resources,Emberi erőforrások HR,
IBAN,IBAN,
IBAN is not valid,Az IBAN érvénytelen,
ID,ID,
IP Address,IP-cím,
IRS 1099,IRS 1099,
ISS-.YYYY.-,ISS-.YYYY.-,
Identification of the package for the delivery (for print),Csomag azonosítása a szállításhoz (nyomtatáshoz),
Identifying Decision Makers,Döntéshozók azonosítása,
"If ""Months"" is selected, a fixed amount will be booked as deferred revenue or expense for each month irrespective of the number of days in a month. It will be prorated if deferred revenue or expense is not booked for an entire month","Ha a &quot;Hónapok&quot; lehetőséget választja, akkor egy fix összeget minden hónapra halasztott bevételként vagy ráfordításként könyvelnek el, függetlenül a hónapban töltött napok számától. Arányos lesz, ha a halasztott bevételt vagy kiadást nem egy teljes hónapra könyvelik el",
"If Auto Opt In is checked, then the customers will be automatically linked with the concerned Loyalty Program (on save)","Ha az Automatikus opció be van jelölve, akkor az ügyfelek automatikusan kapcsolódnak az érintett hűségprogramhoz (mentéskor)",
If Income or Expense,Ha bevétel vagy kiadás,
"If blank, parent Warehouse Account or company default will be considered in transactions","Ha üres, akkor a tranzakcióknál figyelembe kell venni a szülői raktárszámlát vagy a vállalat alapértelmezett értékét",
"If checked, the tax amount will be considered as already included in the Print Rate / Print Amount","Ha be van jelölve, az adó összegét kell úgy  tekinteni, mint amelyek már bennszerepelnek a Nyomtatott Ár / Nyomtatott Összeg -ben",
If different than customer address,"Ha más, mint a vevő címe",
"If disable, 'In Words' field will not be visible in any transaction","Ha kikapcsolja, a ""Szavakkal"" mező nem fog látszódni egyik tranzakcióban sem",
"If disable, 'Rounded Total' field will not be visible in any transaction","Ha kikapcsolja, a 'Kerekített összesen' mező nem fog látszódni sehol sem",
"If item is a variant of another item then description, image, pricing, taxes etc will be set from the template unless explicitly specified","Ha a tétel egy másik tétel egy változata akkor a leírás, kép, árképzés, adók stb. a sablonból lesz kiállítva, hacsak nincs külön meghatározva",
If more than one package of the same type (for print),Ha egynél több csomag azonos típusból (nyomtatáshoz),
"If multiple Pricing Rules continue to prevail, users are asked to set Priority manually to resolve conflict.","Ha több árképzési szabály továbbra is fennáll, a felhasználók fel lesznek kérve, hogy a kézi prioritás beállítással orvosolják a konfliktusokat.",
"If selected Pricing Rule is made for 'Rate', it will overwrite Price List. Pricing Rule rate is the final rate, so no further discount should be applied. Hence, in transactions like Sales Order, Purchase Order etc, it will be fetched in 'Rate' field, rather than 'Price List Rate' field.","Ha az ""Árérték"" -re vonatkozó Árszabályozást  választja, az felülírja az Árlistát. Az árszabályozás a végső árérték, tehát további engedmény nem alkalmazható. Ezért olyan tranzakciókban, mint az Vevői rendelés, a Beszerzési megbízás stb., akkor a ""Árérték"" mezőben fogják megkapni, az ""Árlista árrérték"" mező helyett.",
If subcontracted to a vendor,Ha alvállalkozásba kiadva egy beszállítóhoz,
"If the account is frozen, entries are allowed to restricted users.","Ha a számla zárolásra került, a bejegyzések engedélyezettek korlátozott felhasználóknak.",
"If the item is transacting as a Zero Valuation Rate item in this entry, please enable 'Allow Zero Valuation Rate' in the {0} Item table.","Ha az elem nulla értékelési arány elemként működik ebben a bejegyzésben, engedélyezze az „Nulla értékelési arány engedélyezése” lehetőséget a {0} Táblázat táblázatban.",
"If there is no assigned timeslot, then communication will be handled by this group","Ha nincs hozzárendelt időrés, akkor a kommunikációt ez a csoport kezeli",
"If this checkbox is checked, paid amount will be splitted and allocated as per the amounts in payment schedule against each payment term","Ha ez a jelölőnégyzet be van jelölve, akkor a kifizetett összeget felosztjuk és elosztjuk a fizetési ütemtervben szereplő összegek szerint az egyes fizetési feltételek szerint",
If this is checked subsequent new invoices will be created on calendar  month and quarter start dates irrespective of current invoice start date,"Ha ez be van jelölve, akkor az új számlák naptári hónap és negyedév kezdési dátumokon jönnek létre, függetlenül az aktuális számla kezdési dátumától",
If this is unchecked Journal Entries will be saved in a Draft state and will have to be submitted manually,"Ha ez nincs bejelölve, akkor a naplóbejegyzéseket Piszkozat állapotban menti és manuálisan kell elküldeni",
"If this is unchecked, direct GL entries will be created to book deferred revenue or expense","Ha ez nincs bejelölve, akkor közvetlen GL bejegyzések jönnek létre a halasztott bevételek vagy ráfordítások könyvelésére",
"If this item has variants, then it cannot be selected in sales orders etc.","Ha ennek a tételnek vannak változatai, akkor nem lehet kiválasztani a vevői rendeléseken stb.",
"If this option is configured 'Yes', ERPNext will prevent you from creating a Purchase Invoice or Receipt without creating a Purchase Order first. This configuration can be overridden for a particular supplier by enabling the 'Allow Purchase Invoice Creation Without Purchase Order' checkbox in the Supplier master.","Ha ez az opció „Igen” -re van konfigurálva, az ERPNext megakadályozza, hogy vásárlási számlát vagy nyugtát hozzon létre anélkül, hogy először megrendelést hozna létre. Ez a konfiguráció felülírható egy adott szállító számára, ha engedélyezi a Beszállítói mester „Beszerzési számla létrehozásának engedélyezése vásárlási megrendelés nélkül” jelölőnégyzetét.",
"If this option is configured 'Yes', ERPNext will prevent you from creating a Purchase Invoice without creating a Purchase Receipt first. This configuration can be overridden for a particular supplier by enabling the 'Allow Purchase Invoice Creation Without Purchase Receipt' checkbox in the Supplier master.","Ha ez az opció „Igen” -re van konfigurálva, az ERPNext megakadályozza a vásárlási számla létrehozását anélkül, hogy előbb létrehozná a vásárlási bizonylatot. Ez a konfiguráció felülírható egy adott szállító számára, ha engedélyezi a Beszállítói mester „Vásárlási számla létrehozásának engedélyezése vásárlási nyugta nélkül” jelölőnégyzetét.",
"If ticked, multiple materials can be used for a single Work Order. This is useful if one or more time consuming products are being manufactured.","Ha be van jelölve, több anyag használható fel egy munkarendeléshez. Ez akkor hasznos, ha egy vagy több időigényes terméket gyártanak.",
"If ticked, the BOM cost will be automatically updated based on Valuation Rate / Price List Rate / last purchase rate of raw materials.","Ha be van jelölve, akkor a BOM költsége automatikusan frissül az értékelési arány / árjegyzéki ár / utolsó nyersanyag vásárlási arány alapján.",
"If two or more Pricing Rules are found based on the above conditions, Priority is applied. Priority is a number between 0 to 20 while default value is zero (blank). Higher number means it will take precedence if there are multiple Pricing Rules with same conditions.","Ha két vagy több árképzési szabály található a fenti feltételek alapján, Prioritást alkalmazzák. Prioritás egy 0-20 közötti szám, míg az alapértelmezett értéke nulla (üres). A magasabb szám azt jelenti, hogy elsőbbséget élvez, ha több árképzési szabály azonos feltételekkel rendelkezik.",
"If unlimited expiry for the Loyalty Points, keep the Expiry Duration empty or 0.","Ha a Loyalty Pontok korlátlan lejárati ideje lejárt, akkor tartsa az Expiry Duration (lejárati időtartam) üresen vagy 0 értéken.",
"If you {0} {1} quantities of the item {2}, the scheme {3} will be applied on the item.","Ha {0} {1} mennyiségű elemet tartalmaz {2}, akkor a sémát {3} alkalmazzák az elemre.",
"If you {0} {1} worth item {2}, the scheme {3} will be applied on the item.","Ha {0} {1} érdemes egy elemet {2}, akkor a sémát {3} alkalmazzák az elemre.",
Ignore,Mellőz,
Ignore Employee Time Overlap,Alkalmazottak időbeli átfedésének figyelmen kívül hagyása,
Ignore Existing Ordered Qty,Meglévő megrendelt menny. elutasítása,
Ignore Existing Projected Quantity,Figyelmen kívül hagyja a meglévő tervezett mennyiséget,
Ignore Pricing Rule,Árképzési szabály figyelmen kívül hagyása,
Ignore User Time Overlap,Felhasználói idő átfedés figyelmen kívül hagyása,
Ignore Workstation Time Overlap,Munkaállomás időátfedésének figyelmen kívül hagyása,
Image,Kép,
Image View,Kép megtekintése,
Import,Importálás,
Import Chart of Accounts from a csv file,Fióktelep importálása csv fájlból,
Import Day Book Data,Napi könyvadatok importálása,
Import Invoices,Számlák importálása,
Import Log,Importálás naplója,
Import Master Data,Törzsadatok importálása,
Import Successful,Az importálás sikeres,
Import Supplier Invoice,Beszállítói számla importálása,
Import in Bulk,Csoportos importálás,
Importing Items and UOMs,Elemek és UOM-ok importálása,
Importing Parties and Addresses,Importáló felek és címek,
In Maintenance,Karbantartás alatt,
In Mins,A Mins-ben,
In Percentage,Százalékban,
In Process,A feldolgozásban,
In Production,Termelésben,
In Progress,Folyamatban,
In Qty,A Mennyiségben,
In Stock,Készletben,
In Stock Qty,Készleten Mennyiség,
In Transit,Szállítás alatt,
In Value,Az Értékben,
In Words,Szavakkal,
In Words (Company Currency),Szavakkal (a cég valutanemében),
In Words (Export) will be visible once you save the Delivery Note.,"Szavakkal (Export) lesz látható, miután menttette a szállítólevelet.",
In Words will be visible once you save the Delivery Note.,"A szavakkal mező lesz látható, miután mentette a szállítólevelet.",
In Words will be visible once you save the Sales Invoice.,"A szavakkal mező lesz látható, miután mentette az Értékesítési számlát.",
In Words will be visible once you save the Sales Order.,"A szavakkal mező lesz látható, miután mentette a Vevői rendelést.",
In minutes,Percek alatt,
In stock,Raktáron,
"In the case of multi-tier program, Customers will be auto assigned to the concerned tier as per their spent","Többszintű program esetében az ügyfeleket automatikusan az adott kategóriába sorolják, az általuk elköltöttek szerint",
Inactive,Inaktív,
Inactive Customers,Inaktív vevők,
Inactive Sales Items,Inaktív értékesítési tételek,
Incentives,Ösztönzők,
Include Ageing Summary,Tartalmazza az öregedési összefoglalót,
Include Default FB Entries,Tartalmazza az alapértelmezett könyvbejegyzéseket,
Include Expired,Tartalmazza a Lejárt,
Include Exploded Items,Tartalmazza a robbantott elemeket,
Include Item In Manufacturing,Tartalmazza a cikket a gyártásban,
Include Non Stock Items,Tartalmazza a készleten nem lévő tételeket,
Include POS Transactions,Tartalmazza a POS kassza tranzakciókat,
Include Payment (POS),Fizetés hozzáadása (Kassza term),
Include Reconciled Entries,Tartalmazza az Egyeztetett bejegyzéseket,
Include Sub-assembly Raw Materials,Tartalmazza a nyersanyagok részegységét,
Include Subcontracted Items,Alvállalkozói tételek beillesztése,
Include UOM,Ide tartozik az ANYJ,
Include in gross,Tartalmazza a bruttó összeget,
Included in Gross Profit,A bruttó nyereség részét képezi,
Including items for sub assemblies,Tartalmazza a részegységek tételeit,
Income,Jövedelem,
Income Account,Jövedelem számla,
Incoming,Bejövő,
Incoming Rate,Bejövő árérték,
Incoming call from {0},Bejövő hívás: {0},
Incorrect Date,Helytelen dátum,
Incorrect Warehouse,Helytelen raktár,
Incorrect number of General Ledger Entries found. You might have selected a wrong Account in the transaction.,"Helytelen főkönyvi bejegyzés száma található. Lehet, hogy nem megfelelő főkönyvi számlát választott a tranzakcióhoz.",
Increment,Növekmény,
Increment cannot be 0,Lépésköz nem lehet 0,
Increment for Attribute {0} cannot be 0,Növekmény erre a Jellemzőre {0} nem lehet 0,
Indicates that the package is a part of this delivery (Only Draft),"Azt jelzi, hogy a csomag egy része ennek a szállításnak (Csak tervezet)",
Indicator Color,Jelölés színe,
Indirect Expenses,Közvetett költségek,
Indirect Income,Közvetett jövedelem,
Individual,Magánszemély,
Industry,Ipar,
Industry Type,Iparág,
Initial Email Notification Sent,Kezdeti e-mail értesítés elküldve,
Initiated,kezdeményezett,
Inspected By,Megvizsgálta,
Inspection Required,Minőség-ellenőrzés szükséges,
Inspection Required before Delivery,Vizsgálat szükséges a szállítás előtt,
Inspection Required before Purchase,Vizsgálat szükséges a vásárlás előtt,
Inspection Type,Vizsgálat típusa,
Installation Date,Telepítés dátuma,
Installation Note,Telepítési feljegyzés,
Installation Note Item,Telepítési feljegyzés Elem,
Installation Note {0} has already been submitted,Telepítési feljegyzés {0} már benyújtott,
